"global_step","PPOLSTMMovingBall72Px - _step","PPOLSTMMovingBall72Px - _step__MIN","PPOLSTMMovingBall72Px - _step__MAX","PPOLSTMMovingBall72Px - rollout/ep_rew_mean","PPOLSTMMovingBall72Px - rollout/ep_rew_mean__MIN","PPOLSTMMovingBall72Px - rollout/ep_rew_mean__MAX"
"2112512","4125","4125","4125","-0.36456000804901123","-0.36456000804901123","-0.36456000804901123"
"2113024","4126","4126","4126","-0.36456000804901123","-0.36456000804901123","-0.36456000804901123"
"2113536","4127","4127","4127","-0.3356119990348816","-0.3356119990348816","-0.3356119990348816"
"2114048","4128","4128","4128","-0.3643839955329895","-0.3643839955329895","-0.3643839955329895"
"2114560","4129","4129","4129","-0.3643839955329895","-0.3643839955329895","-0.3643839955329895"
"2115072","4130","4130","4130","-0.3851799964904785","-0.3851799964904785","-0.3851799964904785"
"2115584","4131","4131","4131","-0.3851799964904785","-0.3851799964904785","-0.3851799964904785"
"2116096","4132","4132","4132","-0.36507201194763184","-0.36507201194763184","-0.36507201194763184"
"2116608","4133","4133","4133","-0.36507201194763184","-0.36507201194763184","-0.36507201194763184"
"2117120","4134","4134","4134","-0.36507201194763184","-0.36507201194763184","-0.36507201194763184"
"2117632","4135","4135","4135","-0.312855988740921","-0.312855988740921","-0.312855988740921"
"2118144","4136","4136","4136","-0.312855988740921","-0.312855988740921","-0.312855988740921"
"2118656","4137","4137","4137","-0.2921159863471985","-0.2921159863471985","-0.2921159863471985"
"2119168","4138","4138","4138","-0.2965559959411621","-0.2965559959411621","-0.2965559959411621"
"2119680","4139","4139","4139","-0.24398000538349152","-0.24398000538349152","-0.24398000538349152"
"2120192","4140","4140","4140","-0.2155040055513382","-0.2155040055513382","-0.2155040055513382"
"2120704","4141","4141","4141","-0.23856399953365326","-0.23856399953365326","-0.23856399953365326"
"2121216","4142","4142","4142","-0.2621600031852722","-0.2621600031852722","-0.2621600031852722"
"2121728","4143","4143","4143","-0.28683599829673767","-0.28683599829673767","-0.28683599829673767"
"2122240","4144","4144","4144","-0.2867400050163269","-0.2867400050163269","-0.2867400050163269"
"2122752","4145","4145","4145","-0.23831599950790405","-0.23831599950790405","-0.23831599950790405"
"2123264","4146","4146","4146","-0.23831599950790405","-0.23831599950790405","-0.23831599950790405"
"2123776","4147","4147","4147","-0.20840799808502197","-0.20840799808502197","-0.20840799808502197"
"2124288","4148","4148","4148","-0.20840799808502197","-0.20840799808502197","-0.20840799808502197"
"2124800","4149","4149","4149","-0.20840799808502197","-0.20840799808502197","-0.20840799808502197"
"2125312","4150","4150","4150","-0.20840799808502197","-0.20840799808502197","-0.20840799808502197"
"2125824","4151","4151","4151","-0.18313199281692505","-0.18313199281692505","-0.18313199281692505"
"2126336","4152","4152","4152","-0.1798200011253357","-0.1798200011253357","-0.1798200011253357"
"2126848","4153","4153","4153","-0.12689200043678284","-0.12689200043678284","-0.12689200043678284"
"2127360","4154","4154","4154","-0.12689200043678284","-0.12689200043678284","-0.12689200043678284"
"2127872","4155","4155","4155","-0.12689200043678284","-0.12689200043678284","-0.12689200043678284"
"2128384","4156","4156","4156","-0.12689200043678284","-0.12689200043678284","-0.12689200043678284"
"2128896","4157","4157","4157","-0.10196000337600708","-0.10196000337600708","-0.10196000337600708"
"2129408","4158","4158","4158","-0.07819599658250809","-0.07819599658250809","-0.07819599658250809"
"2129920","4159","4159","4159","-0.07819599658250809","-0.07819599658250809","-0.07819599658250809"
"2130432","4160","4160","4160","-0.05857599899172783","-0.05857599899172783","-0.05857599899172783"
"2130944","4161","4161","4161","-0.08582799881696701","-0.08582799881696701","-0.08582799881696701"
"2131456","4162","4162","4162","-0.1149199977517128","-0.1149199977517128","-0.1149199977517128"
"2131968","4163","4163","4163","-0.1149199977517128","-0.1149199977517128","-0.1149199977517128"
"2132480","4164","4164","4164","-0.14473199844360352","-0.14473199844360352","-0.14473199844360352"
"2132992","4165","4165","4165","-0.14473199844360352","-0.14473199844360352","-0.14473199844360352"
"2133504","4166","4166","4166","-0.1740960031747818","-0.1740960031747818","-0.1740960031747818"
"2134016","4167","4167","4167","-0.19936400651931763","-0.19936400651931763","-0.19936400651931763"
"2134528","4168","4168","4168","-0.17129600048065186","-0.17129600048065186","-0.17129600048065186"
"2135040","4169","4169","4169","-0.17129600048065186","-0.17129600048065186","-0.17129600048065186"
"2135552","4170","4170","4170","-0.17129600048065186","-0.17129600048065186","-0.17129600048065186"
"2136064","4171","4171","4171","-0.14910000562667847","-0.14910000562667847","-0.14910000562667847"
"2136576","4172","4172","4172","-0.14910000562667847","-0.14910000562667847","-0.14910000562667847"
"2137088","4173","4173","4173","-0.1765040010213852","-0.1765040010213852","-0.1765040010213852"
"2137600","4174","4174","4174","-0.1765040010213852","-0.1765040010213852","-0.1765040010213852"
"2138112","4175","4175","4175","-0.1765040010213852","-0.1765040010213852","-0.1765040010213852"
"2138624","4176","4176","4176","-0.1765040010213852","-0.1765040010213852","-0.1765040010213852"
"2139136","4177","4177","4177","-0.1765040010213852","-0.1765040010213852","-0.1765040010213852"
"2139648","4178","4178","4178","-0.14813199639320374","-0.14813199639320374","-0.14813199639320374"
"2140160","4179","4179","4179","-0.14813199639320374","-0.14813199639320374","-0.14813199639320374"
"2140672","4180","4180","4180","-0.09658800065517426","-0.09658800065517426","-0.09658800065517426"
"2141184","4181","4181","4181","-0.09658800065517426","-0.09658800065517426","-0.09658800065517426"
"2141696","4182","4182","4182","-0.07495199888944626","-0.07495199888944626","-0.07495199888944626"
"2142208","4183","4183","4183","-0.10289999842643738","-0.10289999842643738","-0.10289999842643738"
"2142720","4184","4184","4184","-0.13248799741268158","-0.13248799741268158","-0.13248799741268158"
"2143232","4185","4185","4185","-0.13248799741268158","-0.13248799741268158","-0.13248799741268158"
"2143744","4186","4186","4186","-0.10954000055789948","-0.10954000055789948","-0.10954000055789948"
"2144256","4187","4187","4187","-0.10954000055789948","-0.10954000055789948","-0.10954000055789948"
"2144768","4188","4188","4188","-0.10954000055789948","-0.10954000055789948","-0.10954000055789948"
"2145280","4189","4189","4189","-0.10898800194263458","-0.10898800194263458","-0.10898800194263458"
"2145792","4190","4190","4190","-0.10293199867010117","-0.10293199867010117","-0.10293199867010117"
"2146304","4191","4191","4191","-0.10293199867010117","-0.10293199867010117","-0.10293199867010117"
"2146816","4192","4192","4192","-0.10293199867010117","-0.10293199867010117","-0.10293199867010117"
"2147328","4193","4193","4193","-0.10537199676036835","-0.10537199676036835","-0.10537199676036835"
"2147840","4194","4194","4194","-0.10537199676036835","-0.10537199676036835","-0.10537199676036835"
"2148352","4195","4195","4195","-0.10537199676036835","-0.10537199676036835","-0.10537199676036835"
"2148864","4196","4196","4196","-0.07967200130224228","-0.07967200130224228","-0.07967200130224228"
"2149376","4197","4197","4197","-0.07269600033760071","-0.07269600033760071","-0.07269600033760071"
"2149888","4198","4198","4198","-0.05228399857878685","-0.05228399857878685","-0.05228399857878685"
"2150400","4199","4199","4199","-0.047867998480796814","-0.047867998480796814","-0.047867998480796814"
"2150912","4200","4200","4200","-0.07771199941635132","-0.07771199941635132","-0.07771199941635132"
"2151424","4201","4201","4201","-0.05358000099658966","-0.05358000099658966","-0.05358000099658966"
"2151936","4202","4202","4202","-0.09788399934768677","-0.09788399934768677","-0.09788399934768677"
"2152448","4203","4203","4203","-0.09705200046300888","-0.09705200046300888","-0.09705200046300888"
"2152960","4204","4204","4204","-0.12308000028133392","-0.12308000028133392","-0.12308000028133392"
"2153472","4205","4205","4205","-0.12399200350046158","-0.12399200350046158","-0.12399200350046158"
"2153984","4206","4206","4206","-0.043988000601530075","-0.043988000601530075","-0.043988000601530075"
"2154496","4207","4207","4207","-0.043988000601530075","-0.043988000601530075","-0.043988000601530075"
"2155008","4208","4208","4208","-0.022655999287962914","-0.022655999287962914","-0.022655999287962914"
"2155520","4209","4209","4209","-0.020735999569296837","-0.020735999569296837","-0.020735999569296837"
"2156032","4210","4210","4210","-0.020735999569296837","-0.020735999569296837","-0.020735999569296837"
"2156544","4211","4211","4211","-0.028456000611186028","-0.028456000611186028","-0.028456000611186028"
"2157056","4212","4212","4212","-0.028456000611186028","-0.028456000611186028","-0.028456000611186028"
"2157568","4213","4213","4213","-0.028456000611186028","-0.028456000611186028","-0.028456000611186028"
"2158080","4214","4214","4214","-0.028456000611186028","-0.028456000611186028","-0.028456000611186028"
"2158592","4215","4215","4215","-0.028456000611186028","-0.028456000611186028","-0.028456000611186028"
"2159104","4216","4216","4216","-0.053732000291347504","-0.053732000291347504","-0.053732000291347504"
"2159616","4217","4217","4217","-0.053732000291347504","-0.053732000291347504","-0.053732000291347504"
"2160128","4218","4218","4218","-0.1052199974656105","-0.1052199974656105","-0.1052199974656105"
"2160640","4219","4219","4219","-0.11122799664735794","-0.11122799664735794","-0.11122799664735794"
"2161152","4220","4220","4220","-0.13874399662017822","-0.13874399662017822","-0.13874399662017822"
"2161664","4221","4221","4221","-0.13874399662017822","-0.13874399662017822","-0.13874399662017822"
"2162176","4222","4222","4222","-0.13874399662017822","-0.13874399662017822","-0.13874399662017822"
"2162688","4223","4223","4223","-0.11712399870157242","-0.11712399870157242","-0.11712399870157242"
"2163200","4224","4224","4224","-0.11597199738025665","-0.11597199738025665","-0.11597199738025665"
"2163712","4225","4225","4225","-0.11802799999713898","-0.11802799999713898","-0.11802799999713898"
"2164224","4226","4226","4226","-0.13976000249385834","-0.13976000249385834","-0.13976000249385834"
"2164736","4227","4227","4227","-0.1108120009303093","-0.1108120009303093","-0.1108120009303093"
"2165248","4228","4228","4228","-0.09040799736976624","-0.09040799736976624","-0.09040799736976624"
"2165760","4229","4229","4229","-0.09040799736976624","-0.09040799736976624","-0.09040799736976624"
"2166272","4230","4230","4230","-0.09040799736976624","-0.09040799736976624","-0.09040799736976624"
"2166784","4231","4231","4231","-0.0688600018620491","-0.0688600018620491","-0.0688600018620491"
"2167296","4232","4232","4232","-0.0688600018620491","-0.0688600018620491","-0.0688600018620491"
"2167808","4233","4233","4233","-0.044176001101732254","-0.044176001101732254","-0.044176001101732254"
"2168320","4234","4234","4234","-0.07342799752950668","-0.07342799752950668","-0.07342799752950668"
"2168832","4235","4235","4235","-0.10149600356817245","-0.10149600356817245","-0.10149600356817245"
"2169344","4236","4236","4236","-0.07491599768400192","-0.07491599768400192","-0.07491599768400192"
"2169856","4237","4237","4237","-0.04283199831843376","-0.04283199831843376","-0.04283199831843376"
"2170368","4238","4238","4238","-0.04283199831843376","-0.04283199831843376","-0.04283199831843376"
"2170880","4239","4239","4239","-0.04283199831843376","-0.04283199831843376","-0.04283199831843376"
"2171392","4240","4240","4240","-0.01661200076341629","-0.01661200076341629","-0.01661200076341629"
"2171904","4241","4241","4241","-0.01661200076341629","-0.01661200076341629","-0.01661200076341629"
"2172416","4242","4242","4242","-0.01661200076341629","-0.01661200076341629","-0.01661200076341629"
"2172928","4243","4243","4243","-0.01661200076341629","-0.01661200076341629","-0.01661200076341629"
"2173440","4244","4244","4244","-0.04498400166630745","-0.04498400166630745","-0.04498400166630745"
"2173952","4245","4245","4245","-0.01897200010716915","-0.01897200010716915","-0.01897200010716915"
"2174464","4246","4246","4246","-0.07051599770784378","-0.07051599770784378","-0.07051599770784378"
"2174976","4247","4247","4247","-0.07051599770784378","-0.07051599770784378","-0.07051599770784378"
"2175488","4248","4248","4248","-0.09215199947357178","-0.09215199947357178","-0.09215199947357178"
"2176000","4249","4249","4249","-0.09215199947357178","-0.09215199947357178","-0.09215199947357178"
"2176512","4250","4250","4250","-0.06261999905109406","-0.06261999905109406","-0.06261999905109406"
"2177024","4251","4251","4251","-0.08516799658536911","-0.08516799658536911","-0.08516799658536911"
"2177536","4252","4252","4252","-0.10592400282621384","-0.10592400282621384","-0.10592400282621384"
"2178048","4253","4253","4253","-0.10592400282621384","-0.10592400282621384","-0.10592400282621384"
"2178560","4254","4254","4254","-0.10592400282621384","-0.10592400282621384","-0.10592400282621384"
"2179072","4255","4255","4255","-0.11169199645519257","-0.11169199645519257","-0.11169199645519257"
"2179584","4256","4256","4256","-0.13863199949264526","-0.13863199949264526","-0.13863199949264526"
"2180096","4257","4257","4257","-0.11077199876308441","-0.11077199876308441","-0.11077199876308441"
"2180608","4258","4258","4258","-0.11077199876308441","-0.11077199876308441","-0.11077199876308441"
"2181120","4259","4259","4259","-0.11077199876308441","-0.11077199876308441","-0.11077199876308441"
"2181632","4260","4260","4260","-0.13728000223636627","-0.13728000223636627","-0.13728000223636627"
"2182144","4261","4261","4261","-0.13728000223636627","-0.13728000223636627","-0.13728000223636627"
"2182656","4262","4262","4262","-0.13500000536441803","-0.13500000536441803","-0.13500000536441803"
"2183168","4263","4263","4263","-0.13421599566936493","-0.13421599566936493","-0.13421599566936493"
